label,text
promo,"ডাটা মিক্সারে করো পকেট সেভিং, নাও ৬০জিবি@৳৫৬৯, ৩০দিন: cutt.ly/HwQzEu9E"
normal,"আপনার প্যাকেজের ডেলিভারি আজ হবে, ০১৯৮৭৬৫৪৩২১ এই নাম্বারে কল করুন আরও তথ্যের জন্য।"
promo,বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo
promo,"৫ জুন বিশ্ব পরিবেশ দিবস ২০২৩
এ বছরের প্রতিপাদ্য: প্লাস্টিক দূষণ সমাধানে সামিল হই সকলে
এ বছরের স্লোগান: সবাই মিলে করি পণ, বন্ধ হবে প্লাস্টিক দূষণ
-পরিবেশ, বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়।"
promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা https://mygp.li/mo
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
normal,০১৮২৭২৮১৭৩৯ এই নাম্বারে রকেটে ৫০০ টাকা দাও।
promo,বোনাস সহ ৭জিবি-১৩০টাকা-৩০দিন। নিতে ডায়াল *১২১*৫৪৬৯# বা ভিজিট mygp.li/mo
normal,তুমি কি গ্রামে যাচ্ছো?
smish,বিটকয়েন নিয়ে বিশেষ অফার! এখনই লগইন করুন: http://bit.ly/BitcoinOffer
normal,তোমার পোষা প্রাণী কেমন আছে?
promo,"মে-২৪
রিচার্জ:0৳
খরচ:
ডেটা:287৳
ভয়েস:101৳
অন্যান্য:0৳"
smish,এখনই IPL এ Fantasy টিম বানিয়ে জিতে নিন iPhone 14 ক্লিক: https://rebrand.ly/C-Arena ; ট্যাক্সসহ চার্জ ৫.০৫ টাকা/দিন ; অটো রিনিউ প্রযোজ্য।
normal,"আপনার একাউন্ট থেকে ১০০০/- টাকা প্রদান করা হয়েছে, অভিযোগ করতে কল করুন।"
smish,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য এখানে ক্লিক করুন: https://wa.me/8801714344356
normal,০১৬৭২৫৬২৭৮৯ এই নাম্বারে টাকা পাঠাও।
promo,"নভেম্বর-২৩
রিচার্জ:0৳
খরচ:
ডেটা:38৳
ভয়েস:57৳
অন্যান্য:0৳"
smish,46টি মাইনিং অ্যাপ থেকে ফ্রিতে ৪৬ লক্ষ টাকা ইনকাম করে নিন-মোবাইল দিয়ে ঘরে বসে 
normal,তোমাদের কেমন কাটছে?
smish,"বিনিয়োগে দ্বিগুণ লাভ, কল করুন: +8801911234567"
smish,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। কল করুন: +8801911011123
normal,ভালো সময় আবার আসবে।
normal,আমার এই নাম্বারে কল করুন ০১৭২৯১৮২৮৯৩।
promo,"২০০৳ ক্যাশব্যাক শেষ দিন! ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/OwG5T3ub"
smish,আপনার পেমেন্টটি প্রক্রিয়া করতে আমাদের আপনার তথ্য প্রয়োজন। এখানে ক্লিক করুন: [verifysecure.com/InfoBD]
normal,"কষ্ট পেয়ো না, আমি তোমার সাথে আছি।"
promo,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.
normal,আজকে তোমার দিন কেমন কাটছে?
promo,"২০০৳ ক্যাশব্যাক!৬০জিবি+১০০০মিনিট @৬৯৯৳ ৩০দিন,নিয়ে নাও- cutt.ly/aAhiAsI
"
smish,আপনি একটি নতুন বার্তা পেয়েছেন। এটি দেখতে এখানে ক্লিক করুন: [msgalert.com/NewMessageBD]
smish,"আপনারা যদি প্রতিদিন ২০০ থেকে ৩০০ টাকা ইনকাম করতে চান তোহলে আমার দেওয়া এই লিংকটিতে ঝরের গতিতে ক্লিক করুন.... ৯৯% উত্তলন হবে👇👇
https://t.me/DailyEarn_Money_bot?start=r06862137946"
promo,‘স্মার্ট মোবাইল ফোনে প্রদর্শন করে ই-ড্রাইভিং লাইসেন্স ব্যবহার করা যাবে।’-বিআরটিএ
smish,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801813233345
smish,"Agora: অভিনন্দন!! আপনার মার্চ মাসের বিল পরিশোধ হয়েছে। ধন্যবাদ, এখানে আপনার জন্য একটি ছোট উপহার রয়েছে। আমাদের সাথে যোগাযোগ করুন: 01456783489"
promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা https://mygp.li/mo
promo,"নতুন স্যামসাং ফোনে ১০% ডিসকাউন্ট! স্টক সীমিত, আজই কিনুন!"
normal,শুভ অসুস্থ্য দিনের শুভেচ্ছা!
normal,আপনার কেমন দিন কাটছে?
smish,"➡️আপনি কি অনলাইনে কাজ করতে চান??..আমাদের প্রজেক্টের নাম হলো:Forgsec. io
🆓আমরা টেলিগ্রামে লাইভ ক্লাসের মাধ্যমে ফ্রিতে ১/২টা ক্লাস করিয়ে সম্পুর্ন কাজ শিখিয়ে দিব✅✅ 🔜আমাদের সাইড এ রয়েছে' প্রতিদিন ইংকাম এবং প্রতিমাসে বেতন এর সু-ব্যাবস্থা☑️☑️
সব কিছু জেনে বুঝে প্রমান নিয়ে কাজ করবেন ১০০% রিয়েল কাজ✅"
